Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Bourgogne-Franche-Comté;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;21321;Jailly-les-Moulins;7;0;0;15;5;7;3;6;1;0;0;4;3;52
;21322;Jallanges;34;0;0;51;8;31;19;27;6;0;0;4;6;187
;21323;Jancigny;10;0;0;28;4;21;8;12;7;0;0;1;4;95
;21324;Jeux-lès-Bard;3;0;0;10;0;2;3;3;2;0;0;0;2;25
;21325;Jouey;8;0;0;36;4;35;12;15;7;0;0;7;9;133
;21326;Jours-lès-Baigneux;5;0;0;14;2;11;4;6;1;0;0;2;2;47
;21327;Val-Mont;24;1;0;36;13;32;17;24;6;0;0;5;11;168
;21328;Juillenay;4;1;0;5;2;6;4;7;0;0;0;2;3;34
;21329;Juilly;5;0;0;11;0;2;6;3;3;0;0;2;1;33
;21330;Labergement-Foigney;51;0;0;76;12;44;27;23;8;1;0;6;12;261
;21331;Labergement-lès-Auxonne;54;2;0;164;25;92;34;59;16;2;0;11;25;483
;21332;Labergement-lès-Seurre;88;1;0;171;32;90;44;83;28;2;1;17;16;574
;21333;Labruyère;16;2;0;30;7;36;8;21;6;0;0;7;8;141
;21334;Lacanche;31;2;0;110;16;66;33;48;15;1;0;11;19;351
;21335;Lacour-d'Arcenay;10;0;0;16;2;10;5;13;5;0;0;4;6;72
;21336;Laignes;63;0;0;118;20;71;44;63;17;0;1;19;26;442
;21337;Lamarche-sur-Saône;111;2;0;244;40;170;83;105;36;1;0;27;42;861
;21338;Lamargelle;7;1;0;31;5;26;8;10;6;0;0;4;4;103
;21339;Lantenay;69;1;0;93;31;60;29;39;5;1;0;1;11;341
;21340;Lanthes;10;0;0;40;11;32;11;23;7;0;0;5;7;146
;21341;Lantilly;13;0;0;22;1;12;5;10;2;0;0;1;3;69
;21342;Laperrière-sur-Saône;27;3;1;54;14;60;32;50;14;1;0;7;11;275
;21343;Larrey;6;0;0;12;5;14;6;10;5;0;0;1;5;64
;21344;Lechâtelet;18;1;0;49;10;29;15;27;7;0;0;8;4;169
;21345;Léry;12;1;0;36;10;28;13;16;5;0;0;5;7;135
;21346;Leuglay;17;1;0;57;3;44;15;25;14;0;0;6;10;193
;21347;Levernois;66;1;1;97;13;41;16;11;3;0;0;2;24;275
;21348;Licey-sur-Vingeanne;6;0;0;21;3;8;3;6;5;0;0;2;1;55
;21349;Liernais;50;0;1;139;22;63;40;40;13;0;0;15;18;402
;21350;Lignerolles;2;1;0;9;2;2;1;6;1;0;0;2;1;29
;21351;Longchamp;127;0;0;194;44;163;53;88;28;1;0;6;11;716
;21352;Longeault-Pluvault;130;5;1;257;52;153;65;79;20;1;0;12;13;789
;21353;Longecourt-en-Plaine;167;0;0;255;45;150;57;79;17;4;0;13;24;811
;21354;Longecourt-lès-Culêtre;4;0;0;13;1;9;4;1;1;0;0;2;3;38
;21355;Longvic;1142;25;11;1557;330;810;499;506;120;15;3;46;117;5180
;21356;Losne;124;4;0;243;50;227;76;151;44;0;0;26;49;993
;21357;Louesme;3;0;0;26;2;13;4;11;4;0;0;1;4;68
;21358;Lucenay-le-Duc;15;1;0;31;5;31;8;18;3;0;0;6;4;122
;21359;Lucey;2;0;0;5;1;5;5;8;1;0;0;4;1;32
;21360;Lusigny-sur-Ouche;9;1;0;17;4;17;9;7;1;0;0;1;7;73
;21361;Lux;34;1;0;104;14;86;24;30;12;0;0;6;9;321
;21362;Maconge;5;0;0;27;6;17;4;14;4;1;0;0;7;86
;21363;Magnien;26;1;0;58;9;42;13;46;15;3;0;7;8;228
;21364;Magny-Lambert;2;0;0;14;2;13;6;6;4;0;0;5;1;53
;21365;Magny-la-Ville;8;0;0;16;4;8;3;8;1;0;0;2;2;52
;21366;Magny-lès-Aubigny;21;1;0;39;6;24;7;11;4;0;0;4;8;124
;21367;Magny-Montarlot;21;0;0;51;13;28;16;17;6;0;0;3;3;158
;21368;Magny-lès-Villers;23;0;1;71;8;25;14;12;5;0;0;1;2;163
;21369;Magny-Saint-Médard;28;1;0;68;14;36;16;22;5;1;0;2;8;201
;21370;Magny-sur-Tille;115;2;2;181;31;90;47;59;12;1;0;9;18;568
;21371;Les Maillys;53;2;0;146;23;106;39;62;24;0;0;14;23;494
;21372;Maisey-le-Duc;4;0;0;15;3;9;6;10;3;0;0;5;0;55
;21373;Mâlain;78;5;1;148;21;92;35;60;23;0;0;18;12;494
;21374;Maligny;20;0;0;44;8;26;14;13;9;1;0;7;5;147
;21375;Manlay;16;0;0;34;9;14;15;27;8;0;1;3;8;134
;21376;Marandeuil;5;0;0;24;3;12;2;12;2;0;0;2;2;64
;21377;Marcellois;0;0;0;7;2;10;4;6;1;0;0;0;2;32
;21378;Marcenay;8;0;0;20;4;17;9;11;4;0;0;2;2;77
;21379;Marcheseuil;13;2;0;18;7;20;8;21;6;0;0;4;9;109
;21380;Marcigny-sous-Thil;4;0;0;13;3;9;3;12;0;0;0;0;3;47
;21381;Marcilly-et-Dracy;13;0;0;20;2;12;6;8;0;0;0;1;6;68
;21382;Marcilly-Ogny;13;0;0;34;4;21;10;24;9;0;0;4;5;125
;21383;Marcilly-sur-Tille;139;5;1;303;53;220;97;133;40;2;0;25;46;1064
;21384;Marey-lès-Fussey;5;0;0;22;1;13;2;5;2;0;0;1;0;51
;21385;Marey-sur-Tille;32;0;0;81;10;34;19;24;8;0;1;5;10;225
;21386;Marigny-le-Cahouët;31;0;1;71;14;32;17;31;8;0;0;3;19;228
;21387;Marigny-lès-Reullée;34;0;1;42;7;21;4;7;3;0;0;2;3;124
;21388;Marliens;61;1;0;120;23;76;20;25;6;0;0;6;11;349
;21389;Marmagne;33;0;0;53;12;23;14;26;2;0;0;3;1;168
;21390;Marsannay-la-Côte;867;21;9;850;282;539;330;274;69;6;0;33;100;3380
;21391;Marsannay-le-Bois;108;1;1;169;44;99;37;55;16;0;0;6;13;550
;21392;Martrois;4;0;0;11;2;4;4;11;2;0;0;0;0;38
;21393;Massingy;16;0;0;24;6;14;7;14;2;0;0;0;4;87
;21394;Massingy-lès-Semur;24;0;0;33;9;20;15;13;6;0;0;1;2;123
;21395;Massingy-lès-Vitteaux;2;0;0;20;1;11;6;10;5;0;0;1;0;56
;21396;Mauvilly;3;0;0;12;1;9;4;10;1;0;0;3;2;46
;21397;Mavilly-Mandelot;18;1;0;26;3;24;6;16;6;0;0;7;3;111
;21398;Maxilly-sur-Saône;19;0;0;57;7;56;18;30;20;0;0;4;15;226
;21399;Meilly-sur-Rouvres;7;1;0;47;6;18;11;10;5;0;0;7;7;120
;21400;Le Meix;4;0;0;11;2;2;1;4;1;0;0;1;2;28
;21401;Meloisey;41;0;0;59;17;38;18;33;7;0;0;10;11;235
;21402;Menesble;1;0;0;3;1;2;0;0;0;0;0;0;0;7
;21403;Ménessaire;3;0;1;13;2;7;7;8;1;0;0;4;4;51
;21404;Ménétreux-le-Pitois;45;0;1;66;15;58;27;31;11;2;0;4;19;279
;21405;Merceuil;90;4;0;176;33;87;37;57;17;2;1;7;23;535
;21406;Mesmont;10;0;0;51;5;34;11;16;5;2;0;5;4;144
;21407;Messanges;20;1;0;48;13;23;9;17;4;0;1;3;5;144
;21408;Messigny-et-Vantoux;305;6;8;345;83;143;106;71;11;1;0;7;33;1120
;21409;Meuilley;64;1;0;85;18;55;15;31;5;1;0;4;12;291
;21410;Meulson;5;0;0;7;0;3;4;2;1;0;0;1;1;24
;21411;Meursanges;64;2;0;113;17;63;30;24;14;2;1;6;17;354
;21412;Meursault;224;3;8;373;57;140;74;68;24;3;0;13;53;1039
;21413;Millery;40;2;0;90;19;38;20;36;6;1;0;7;13;271
;21414;Mimeure;29;0;0;65;12;41;24;23;12;0;0;6;19;232
;21415;Minot;11;0;0;47;5;21;6;15;8;0;0;5;5;124
;21416;Mirebeau-sur-Bèze;204;4;0;364;55;238;95;118;35;6;1;13;34;1167
;21417;Missery;12;0;0;22;2;17;4;8;5;0;0;0;6;76
;21418;Moitron;3;0;0;12;0;9;0;5;0;0;0;0;3;33
;21419;Molesme;15;0;0;41;6;32;12;30;7;0;0;3;5;150
;21420;Molinot;17;0;0;36;5;20;12;13;3;0;0;5;4;116
;21421;Moloy;19;0;0;50;3;25;9;22;10;1;0;9;3;151
;21422;Molphey;11;1;0;26;3;13;5;10;6;1;0;2;5;84
;21423;Montagny-lès-Beaune;110;0;2;165;37;74;65;45;14;1;0;6;27;546
;21424;Montagny-lès-Seurre;6;1;0;26;2;21;4;4;0;0;0;4;5;74
;21425;Montbard;465;7;3;671;162;485;262;342;106;6;0;55;98;2662
;21426;Montberthault;14;1;0;33;6;38;14;16;10;2;0;0;8;142
;21427;Montceau-et-Écharnant;18;1;0;28;8;27;7;12;5;0;0;1;11;119
;21428;Monthelie;19;0;1;33;6;21;10;4;2;0;0;0;5;102
;21429;Montigny-Montfort;37;0;0;63;11;39;19;22;4;0;0;1;14;210
;21430;Montigny-Saint-Barthélemy;5;0;0;17;1;14;3;7;1;0;0;2;4;54
;21431;Montigny-sur-Armançon;16;0;0;32;8;22;16;15;1;0;0;6;4;120
;21432;Montigny-sur-Aube;14;0;0;55;8;33;10;29;8;1;0;7;4;168
;21433;Montigny-Mornay-Villeneuve-sur-Vingeanne;22;1;0;79;8;49;17;26;14;0;0;6;7;229
;21434;Montlay-en-Auxois;12;0;0;26;2;22;9;15;3;1;1;9;5;106
;21435;Montliot-et-Courcelles;23;0;0;58;9;36;22;23;5;0;0;6;6;189
;21436;Montmain;16;0;0;29;3;13;9;8;2;0;0;2;5;87
;21437;Montmançon;18;3;0;46;11;29;6;16;5;1;0;4;2;142
;21438;Montmoyen;0;0;0;7;2;10;4;7;5;0;0;3;1;39
;21439;Montoillot;10;0;0;24;3;9;1;13;1;1;0;0;3;65
;21440;Montot;17;0;0;40;6;35;12;19;3;0;0;5;8;146
;21441;Mont-Saint-Jean;26;0;1;46;4;26;12;18;10;0;0;4;15;162
;21442;Morey-Saint-Denis;105;2;1;134;17;90;39;46;10;3;0;6;13;467
;21444;Mosson;1;0;0;18;2;7;2;9;1;0;0;0;4;44
;21445;La Motte-Ternant;17;0;0;26;4;17;8;19;7;0;0;5;7;110
;21446;Moutiers-Saint-Jean;9;0;0;33;7;33;14;12;6;1;0;6;7;129
;21447;Musigny;4;0;0;18;5;5;8;4;3;0;0;0;2;49
;21448;Mussy-la-Fosse;5;0;0;13;1;8;3;12;7;0;0;0;0;49
;21449;Nan-sous-Thil;10;2;0;37;4;17;8;18;6;0;0;0;13;115
;21450;Nantoux;18;2;0;38;6;18;6;14;1;0;0;3;10;116
;21451;Nesle-et-Massoult;6;2;0;18;2;9;5;12;3;0;0;0;0;57
;21452;Neuilly-Crimolois;223;2;0;254;103;201;129;127;22;1;0;20;40;1122
;21454;Nicey;9;0;0;10;2;16;10;6;5;0;0;1;5;65
;21455;Nod-sur-Seine;17;1;0;56;8;29;10;15;7;1;0;2;7;154
;21456;Nogent-lès-Montbard;16;0;0;33;4;27;10;12;8;0;0;1;5;117
;21457;Noidan;6;1;0;16;1;12;3;9;3;0;0;1;1;53
;21458;Noiron-sous-Gevrey;159;2;0;223;50;137;69;59;11;2;0;7;24;744
;21459;Noiron-sur-Bèze;15;1;0;49;10;36;15;18;3;0;0;6;9;162
;21460;Noiron-sur-Seine;9;0;0;9;0;10;2;8;2;0;0;0;5;46
;21461;Nolay;154;3;1;229;39;147;83;100;23;2;0;22;44;848
;21462;Norges-la-Ville;153;1;2;204;48;117;62;42;15;1;0;3;24;673
;21463;Normier;3;0;0;7;2;5;3;5;2;0;0;0;2;30
;21464;Nuits-Saint-Georges;727;11;8;995;191;527;326;267;81;9;0;38;107;3286
;21465;Obtrée;6;0;0;13;2;6;5;7;3;0;0;0;4;48
;21466;Oigny;2;0;0;3;1;5;0;6;0;0;0;2;1;20
;21467;Oisilly;12;1;0;25;5;12;11;15;3;0;0;0;6;90
;21468;Orain;4;0;0;23;3;10;4;15;4;0;0;5;4;72
;21469;Orgeux;87;1;1;88;31;52;28;31;9;2;0;3;3;338
;21470;Origny;5;0;0;11;0;5;2;3;2;0;0;2;2;32
;21471;Orret;1;0;0;4;2;1;1;3;0;0;0;1;0;13
;21472;Orville;11;0;0;27;5;22;5;17;3;0;0;5;9;105
;21473;Ouges;141;2;2;173;49;93;52;56;13;3;0;8;15;607
;21474;Pagny-la-Ville;18;1;0;59;11;60;18;49;13;0;0;8;7;245
;21475;Pagny-le-Château;35;1;0;86;14;77;31;43;14;0;0;7;8;316
;21476;Painblanc;13;0;0;30;9;22;11;10;3;0;0;3;7;109
;21477;Panges;5;0;0;12;4;18;3;5;2;0;1;1;3;55
;21478;Pasques;34;2;0;69;15;32;13;15;10;0;0;2;7;199
;21479;Pellerey;5;1;0;14;1;11;0;8;6;0;0;3;3;53
;21480;Pernand-Vergelesses;36;0;0;66;9;24;21;13;3;1;0;4;13;190
;21481;Perrigny-lès-Dijon;326;3;3;353;97;241;119;117;23;0;0;8;30;1319
;21482;Perrigny-sur-l'Ognon;67;1;0;109;23;87;26;57;15;0;0;2;14;401
;21483;Pichanges;37;2;0;62;11;33;6;15;8;0;0;1;6;182
;21484;Planay;2;0;0;11;0;6;4;7;0;0;0;1;3;34
;21485;Plombières-lès-Dijon;318;10;4;337;134;272;154;152;31;4;0;24;44;1483
;21487;Pluvet;52;1;0;77;20;48;14;28;4;0;0;5;8;257
;21488;Poinçon-lès-Larrey;18;0;0;33;10;27;10;27;4;0;0;2;4;136
;21489;Poiseul-la-Grange;3;0;0;15;0;9;2;7;2;0;0;3;2;43
;21490;Poiseul-la-Ville-et-Laperrière;7;0;0;32;6;26;12;21;7;0;0;3;6;121
;21491;Poiseul-lès-Saulx;6;0;0;15;1;14;3;4;3;0;0;1;1;48
;21492;Pommard;72;0;4;107;21;44;19;21;5;1;0;5;12;312
;21493;Poncey-lès-Athée;37;2;0;118;13;69;31;40;14;1;0;3;15;343
;21494;Poncey-sur-l'Ignon;8;0;0;15;0;12;3;5;3;0;0;3;1;50
;21495;Pont;7;0;0;35;1;12;5;17;3;0;0;2;1;83
;21496;Pontailler-sur-Saône;122;3;0;239;44;161;70;98;31;1;0;18;24;810
;21497;Pont-et-Massène;22;0;0;40;7;26;9;14;4;0;1;0;5;129
;21498;Posanges;7;0;0;7;1;6;1;6;1;0;0;2;3;34
;21499;Pothières;12;1;0;39;3;31;6;14;3;0;0;5;2;116
;21500;Pouillenay;47;1;0;114;9;72;28;51;11;0;0;10;22;367
;21501;Pouilly-en-Auxois;147;1;0;287;49;145;64;100;23;2;0;21;28;867
;21502;Pouilly-sur-Saône;54;2;1;88;16;82;36;54;21;2;0;8;14;378
;21503;Pouilly-sur-Vingeanne;12;0;0;37;3;22;9;7;3;0;0;1;8;103
;21504;Prâlon;6;3;1;19;0;12;4;9;2;1;0;2;1;60
;21505;Précy-sous-Thil;69;1;1;123;23;90;36;51;18;0;1;11;27;451
;21506;Premeaux-Prissey;56;1;0;66;16;36;24;15;15;2;0;9;24;264
;21508;Prenois;66;2;2;98;28;47;30;25;10;1;0;0;7;315
;21510;Prusly-sur-Ource;16;0;0;41;5;17;4;13;3;0;0;2;5;106
;21511;Puits;4;0;0;32;2;21;7;11;8;0;0;3;6;95
;21512;Puligny-Montrachet;64;0;0;109;20;42;25;24;8;0;0;3;13;308
;21514;Quemigny-sur-Seine;8;0;1;24;3;14;6;10;2;0;0;1;6;76
;21515;Quetigny;1191;13;6;1334;415;919;475;496;125;10;1;50;123;5158
;21516;Quincerot;7;1;0;19;4;9;1;12;1;0;0;1;3;59
;21517;Quincey;60;0;0;115;24;50;21;28;5;2;0;0;11;316
;21518;Quincy-le-Vicomte;15;0;0;43;8;28;11;15;8;1;0;0;4;133
;21519;Recey-sur-Ource;19;0;1;63;5;49;16;25;8;0;0;6;6;198
;21520;Remilly-en-Montagne;18;0;0;23;4;18;10;13;2;0;0;2;6;97
;21521;Remilly-sur-Tille;112;2;1;198;51;82;48;51;15;1;1;6;15;584
;21522;Renève;34;1;0;79;9;59;16;23;12;0;0;7;12;254
;21523;Reulle-Vergy;25;0;0;20;5;16;7;8;4;0;1;0;6;92
;21524;Riel-les-Eaux;5;0;0;22;0;13;3;6;1;0;0;1;1;53
;21525;La Roche-en-Brenil;67;3;1;158;22;104;54;95;56;1;0;19;45;625
;21526;Rochefort-sur-Brévon;0;0;0;2;2;6;6;5;3;0;0;3;7;35
;21527;La Rochepot;28;0;0;76;10;35;12;23;4;1;0;6;11;206
;21528;La Roche-Vanneau;11;0;0;25;6;26;6;17;3;0;0;5;3;102
;21529;Roilly;0;0;0;5;1;9;8;3;0;0;0;1;2;29
;21530;Rougemont;14;0;0;31;5;26;4;14;8;1;0;1;5;110
;21531;Rouvray;36;0;1;62;15;52;29;50;13;0;0;6;16;281
;21532;Rouvres-en-Plaine;154;4;1;241;50;118;45;53;15;2;0;6;13;701
;21533;Rouvres-sous-Meilly;10;1;0;21;2;11;4;5;1;0;0;3;2;60
;21534;Ruffey-lès-Beaune;94;0;0;176;29;87;36;49;16;2;0;8;19;516
;21535;Ruffey-lès-Echirey;228;8;2;257;64;122;81;79;24;1;0;15;42;923
;21536;Sacquenay;30;1;0;51;14;26;15;20;9;1;0;5;6;179
;21537;Saffres;10;0;0;14;4;16;6;18;3;0;0;3;2;76
;21538;Saint-Andeux;9;0;0;18;5;14;17;14;8;0;0;4;4;93
;21539;Saint-Anthot;9;0;0;17;2;11;2;7;1;0;0;0;2;51
;21540;Saint-Apollinaire;1687;20;8;1751;436;759;438;374;67;7;0;29;90;5666
;21541;Saint-Aubin;34;0;0;43;7;25;17;19;5;0;0;4;8;162
;21542;Saint-Bernard;57;0;1;90;14;47;22;24;3;0;0;7;8;273
;21543;Saint-Broing-les-Moines;12;0;0;31;5;22;12;22;9;0;1;8;3;126
;21544;Sainte-Colombe-en-Auxois;5;0;0;8;3;11;8;4;0;0;0;0;1;40
;21545;Sainte-Colombe-sur-Seine;79;3;0;171;29;100;52;61;20;0;0;10;27;552
;21546;Saint-Didier;15;1;0;36;4;42;10;25;12;0;0;5;11;162
;21547;Saint-Euphrône;28;0;0;40;14;37;10;14;5;0;0;1;3;153
;21548;Saint-Germain-de-Modéon;11;0;0;28;6;20;10;20;4;0;0;3;7;109
;21549;Saint-Germain-le-Rocheux;9;0;0;16;3;6;6;6;3;0;0;5;5;59
;21550;Saint-Germain-lès-Senailly;7;0;0;22;3;14;9;15;4;0;0;0;4;78
;21552;Saint-Hélier;2;0;0;9;0;6;2;4;1;0;0;1;2;27
;21553;Saint-Jean-de-Boeuf;8;1;0;23;6;22;7;8;0;0;0;2;0;78
;21554;Saint-Jean-de-Losne;63;1;0;109;39;100;45;74;23;0;1;15;15;485
;21555;Saint-Julien;237;4;2;288;75;159;93;76;19;1;0;10;47;1012
;21556;Saint-Léger-Triey;30;1;0;48;5;29;5;24;3;0;0;3;4;152
;21557;Saint-Marc-sur-Seine;6;0;0;25;1;12;5;9;6;0;0;4;4;72
;21558;Sainte-Marie-la-Blanche;130;5;0;203;39;112;50;52;10;0;1;8;17;626
;21559;Sainte-Marie-sur-Ouche;63;3;2;160;27;98;26;57;7;4;0;15;18;480
;21560;Saint-Martin-de-la-Mer;20;0;0;58;8;36;13;21;15;1;0;5;11;189
;21561;Saint-Martin-du-Mont;39;0;0;103;17;53;25;35;12;1;0;5;13;302
;21562;Saint-Maurice-sur-Vingeanne;11;0;0;44;5;30;7;22;6;0;0;8;10;144
;21563;Saint-Mesmin;6;3;0;23;4;14;7;12;3;1;0;1;3;78
;21564;Saint-Nicolas-lès-Cîteaux;43;1;0;69;12;43;20;29;6;1;0;5;8;238
;21565;Saint-Philibert;73;5;2;97;21;63;31;39;4;0;1;4;16;356
;21566;Saint-Pierre-en-Vaux;5;0;0;16;2;13;8;11;6;0;0;3;7;72
;21567;Saint-Prix-lès-Arnay;28;0;0;49;5;36;16;23;5;0;0;9;16;188
;21568;Saint-Rémy;69;1;0;134;21;93;52;65;16;0;0;8;18;477
;21569;Saint-Romain;33;1;3;52;12;25;6;10;7;0;1;2;12;164
;21570;Sainte-Sabine;13;0;0;31;6;24;12;13;8;0;0;0;3;110
;21571;Saint-Sauveur;14;0;0;49;7;39;9;17;9;0;0;1;10;155
;21572;Saint-Seine-en-Bâche;45;2;0;69;8;50;10;17;8;1;0;7;6;224
;21573;Saint-Seine-l'Abbaye;41;0;0;77;14;30;13;25;9;1;0;2;7;220
;21574;Saint-Seine-sur-Vingeanne;23;1;0;94;14;48;21;28;6;0;0;7;11;254
;21575;Saint-Symphorien-sur-Saône;23;3;0;56;5;49;18;42;19;0;0;9;6;230
;21576;Saint-Thibault;15;0;0;36;8;21;10;16;6;0;0;3;1;116
;21577;Saint-Usage;129;2;0;195;33;181;69;118;37;1;0;23;32;819
;21578;Saint-Victor-sur-Ouche;28;4;0;60;6;41;10;29;6;1;0;2;7;194
;21579;Salives;58;2;0;93;5;21;7;12;3;12;0;2;2;217
;21580;Salmaise;12;0;1;15;5;17;9;15;3;0;0;5;6;88
;21581;Samerey;14;0;0;32;6;19;8;16;1;0;0;0;6;102
;21582;Santenay;99;6;1;163;35;75;44;49;15;1;1;11;26;527
;21583;Santosse;5;0;0;7;0;8;2;3;6;0;0;2;2;35
;21584;Saulieu;182;1;0;450;81;280;149;160;57;3;1;43;82;1489
;21585;Saulon-la-Chapelle;132;2;1;239;62;117;68;61;11;8;0;11;32;745
;21586;Saulon-la-Rue;96;2;1;143;39;96;20;38;8;0;0;7;13;464
;21587;Saulx-le-Duc;17;2;0;52;11;34;15;20;11;2;0;8;8;181
;21588;Saussey;2;1;0;13;4;11;1;8;3;0;0;3;0;46
;21589;Saussy;8;0;0;21;6;13;8;8;4;0;0;0;0;69
;21590;Savigny-lès-Beaune;216;3;5;301;67;139;103;76;30;3;1;15;63;1023
;21591;Savigny-le-Sec;145;1;2;171;45;100;47;46;10;4;1;5;24;601
;21592;Savigny-sous-Mâlain;16;0;0;49;8;37;11;16;4;0;0;2;5;148
;21593;Savilly;4;0;0;16;5;16;5;9;5;0;0;4;7;71
;21594;Savoisy;22;0;0;37;5;30;4;20;3;0;0;6;9;136
;21595;Savolles;17;0;0;38;8;16;6;17;6;0;0;0;3;112
;21596;Savouges;44;3;0;81;21;52;14;30;5;0;0;5;6;262
;21597;Segrois;8;0;0;7;4;7;2;3;0;0;0;0;1;32
;21598;Seigny;13;0;0;28;5;23;11;23;2;0;0;3;4;112
;21599;Selongey;191;4;0;492;73;298;102;197;67;3;0;31;47;1506
;21600;Semarey;8;0;0;22;5;12;10;13;4;0;0;2;5;82
;21601;Semezanges;10;2;0;17;7;14;9;8;1;0;0;1;7;76
;21602;Semond;3;0;0;4;2;2;1;4;0;0;0;3;2;21
;21603;Semur-en-Auxois;444;3;4;701;154;400;228;254;95;5;0;41;82;2411
;21604;Senailly;7;0;0;26;5;18;8;15;9;0;0;6;2;96
;21605;Sennecey-lès-Dijon;366;3;5;392;117;219;108;108;33;1;1;13;39;1405
;21606;Ladoix-Serrigny;275;4;5;431;58;223;112;119;31;8;1;12;37;1317
;21607;Seurre;209;3;1;360;74;225;122;162;50;3;0;41;68;1317
;21608;Sincey-lès-Rouvray;7;1;0;19;3;14;6;6;3;0;0;3;7;70
;21609;Soirans;44;0;0;113;17;69;25;21;8;0;0;3;2;303
;21610;Soissons-sur-Nacey;28;1;0;65;4;40;19;26;10;0;0;7;4;206
;21611;Sombernon;81;1;0;516;28;115;38;76;16;3;0;7;18;900
;21612;Souhey;10;1;1;25;4;9;4;11;1;0;0;0;2;69
;21613;Soussey-sur-Brionne;5;0;0;35;5;23;10;13;4;0;0;3;6;105
;21614;Spoy;40;1;0;83;21;42;22;20;3;1;1;4;10;248
;21615;Sussey;17;0;0;48;3;33;15;21;5;0;0;6;8;156
;21616;Tailly;30;0;2;100;10;31;7;16;4;1;0;0;14;215
;21617;Talant;1733;28;11;1352;527;880;642;437;111;14;3;54;195;5986
;21618;Talmay;30;0;0;86;9;77;31;47;20;0;0;4;10;314
;21619;Tanay;19;2;0;49;4;30;9;21;3;1;0;3;4;145
;21620;Tarsul;19;0;0;37;6;24;17;10;4;1;0;3;8;130
;21622;Tart-le-Bas;36;1;0;59;8;38;9;22;4;0;1;5;6;189
;21623;Tart;185;4;0;314;65;195;81;96;22;3;0;9;49;1024
;21624;Tellecey;20;0;0;25;2;22;6;13;2;0;0;1;4;94
;21625;Ternant;18;0;0;19;2;13;6;3;1;0;0;1;1;64
;21626;Terrefondrée;3;0;0;10;1;7;7;9;0;0;0;2;1;40
;21627;Thenissey;9;0;0;18;4;14;3;8;3;0;0;4;3;66
;21628;Thoires;6;0;0;11;2;5;3;13;4;0;0;2;3;49
;21629;Thoisy-la-Berchère;19;0;0;55;11;38;18;26;11;0;0;4;8;192
;21630;Thoisy-le-Désert;27;0;0;44;8;27;9;19;3;0;0;1;7;146
;21631;Thomirey;7;0;0;16;0;7;2;3;2;0;0;1;1;39
;21632;Thorey-en-Plaine;114;3;0;248;39;138;47;79;18;2;0;9;30;728
;21633;Thorey-sous-Charny;7;0;0;42;5;27;14;17;5;0;0;9;3;129
;21634;Thorey-sur-Ouche;15;0;0;24;6;13;6;12;4;2;0;0;5;87
;21635;Thoste;7;0;0;28;4;18;4;15;3;0;1;2;5;87
;21636;Thury;22;3;1;39;8;35;21;33;12;0;0;10;19;203
;21637;Tichey;20;0;0;39;2;21;22;15;7;0;0;2;7;135
;21638;Til-Châtel;89;6;1;242;41;136;52;78;19;2;0;18;21;706
;21639;Tillenay;80;1;0;141;31;89;47;51;30;1;0;11;17;498
;21640;Torcy-et-Pouligny;12;0;0;32;0;30;10;17;9;1;0;0;3;115
;21641;Touillon;35;0;1;114;11;57;23;54;11;2;0;9;11;327
;21642;Toutry;25;1;0;49;6;55;47;34;17;0;0;8;19;261
;21643;Tréclun;36;1;0;92;9;47;20;36;9;1;0;4;10;264
;21644;Trochères;16;0;0;33;4;25;3;17;4;0;0;2;3;107
;21645;Trouhans;54;0;0;80;19;75;40;60;14;0;0;8;20;369
;21646;Trouhaut;9;1;0;20;6;17;5;17;6;0;0;2;5;89
;21647;Trugny;8;0;0;16;6;13;5;5;5;0;0;5;8;72
;21648;Turcey;21;0;0;37;6;26;3;6;4;0;0;2;4;109
;21649;Uncey-le-Franc;6;0;0;9;0;11;1;10;0;0;0;1;2;40
;21650;Urcy;22;0;0;29;6;16;12;12;4;2;0;3;3;110
;21651;Val-Suzon;28;0;2;35;9;35;11;10;4;0;1;6;9;151
;21652;Vandenesse-en-Auxois;30;0;0;77;7;43;15;21;5;1;1;7;7;215
;21653;Vannaire;7;0;0;9;1;6;4;4;0;0;0;0;0;31
;21655;Vanvey;18;1;0;34;6;31;10;20;5;0;0;6;4;135
;21656;Varanges;82;2;1;157;28;96;47;44;16;3;0;6;13;495
;21657;Varois-et-Chaignot;385;6;3;414;109;226;115;99;20;8;0;17;35;1437
;21659;Vaux-Saules;13;1;0;31;3;20;8;11;5;0;0;0;7;99
;21660;Veilly;2;0;0;10;0;6;2;7;2;0;0;1;0;30
;21661;Velars-sur-Ouche;258;6;6;305;94;190;127;112;34;1;0;11;41;1186
;21662;Velogny;7;0;0;3;1;4;1;1;0;0;0;1;0;18
;21663;Venarey-les-Laumes;259;5;1;460;94;343;152;234;76;1;0;32;58;1716
