Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Hauts-de-France;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;59458;Péronne-en-Mélantois;191;2;2;183;48;83;32;39;5;2;0;3;8;599
;59459;Petite-Forêt;724;12;11;1114;170;549;225;327;79;8;0;23;50;3292
;59461;Petit-Fayt;30;2;0;60;7;42;19;29;11;1;0;5;8;215
;59462;Phalempin;744;26;7;999;209;442;193;174;41;16;0;13;73;2938
;59463;Pitgam;74;7;0;218;19;133;29;84;17;1;0;3;9;595
;59464;Poix-du-Nord;173;5;2;293;52;274;92;153;39;1;0;14;54;1152
;59465;Pommereuil;51;0;0;122;13;94;31;47;23;1;0;9;14;405
;59466;Pont-à-Marcq;452;8;3;653;112;319;113;118;26;17;0;9;28;1858
;59467;Pont-sur-Sambre;305;11;0;392;93;267;116;155;45;4;0;19;41;1447
;59468;Potelle;55;1;0;92;18;55;23;30;7;0;1;2;9;294
;59469;Pradelles;38;0;0;112;7;38;13;25;4;1;0;2;8;248
;59470;Prémesques;341;9;7;400;79;233;94;73;14;9;2;7;27;1293
;59471;Préseau;348;4;0;402;93;208;83;95;23;3;1;10;36;1307
;59472;Preux-au-Bois;69;3;0;132;17;104;35;65;10;4;0;6;19;465
;59473;Preux-au-Sart;30;2;0;71;8;41;8;19;3;0;1;2;9;194
;59474;Prisches;70;3;0;182;19;128;40;61;24;1;0;15;22;565
;59475;Prouvy;261;8;1;407;73;242;99;134;32;1;0;5;24;1289
;59476;Proville;567;7;2;578;128;339;173;128;38;2;0;19;53;2034
;59477;Provin;497;22;1;836;149;440;166;207;46;4;1;26;49;2444
;59478;Quaëdypre;134;3;1;333;23;120;24;58;20;6;1;7;15;745
;59479;Quarouble;386;14;0;479;100;372;149;208;63;2;1;17;38;1829
;59480;Quérénaing;143;2;0;176;35;99;42;38;11;1;0;9;14;571
;59481;Le Quesnoy;488;16;4;664;148;447;201;232;64;12;0;27;57;2361
;59482;Quesnoy-sur-Deûle;959;28;7;1147;252;683;334;291;59;9;1;28;98;3896
;59483;Quiévelon;14;1;0;25;8;21;9;17;2;0;0;5;4;106
;59484;Quiévrechain;347;20;3;621;115;694;186;506;146;3;1;43;54;2739
;59485;Quiévy;168;5;0;281;66;201;66;100;23;2;0;20;29;962
;59486;Râches;319;10;3;488;99;283;118;142;31;4;1;13;52;1564
;59487;Radinghem-en-Weppes;282;3;0;339;70;128;41;55;12;10;0;5;24;969
;59488;Raillencourt-Sainte-Olle;346;6;2;413;82;256;102;110;39;5;0;9;37;1408
;59489;Raimbeaucourt;524;15;5;765;155;432;197;232;66;12;2;14;77;2497
;59490;Rainsars;18;1;0;40;4;31;10;15;1;0;0;5;9;136
;59491;Raismes;1078;37;7;1388;351;1259;504;830;228;10;2;82;135;5913
;59492;Ramillies;76;1;0;88;23;55;25;47;11;2;0;11;12;351
;59493;Ramousies;19;2;0;35;7;30;15;15;8;0;0;2;4;137
;59494;Raucourt-au-Bois;14;1;0;25;2;25;6;9;5;0;0;2;11;101
;59495;Recquignies;235;28;1;296;75;259;92;140;39;1;0;6;34;1207
;59496;Rejet-de-Beaulieu;18;3;0;36;5;19;11;26;11;1;0;3;7;139
;59497;Renescure;277;4;1;497;75;279;89;155;45;4;0;15;36;1477
;59498;Reumont;24;2;0;52;17;50;23;29;8;0;0;2;10;217
;59499;Rexpoëde;168;5;1;428;46;230;59;123;33;2;1;16;27;1139
;59500;Ribécourt-la-Tour;37;0;0;74;11;38;19;21;9;0;0;2;2;214
;59501;Rieulay;150;6;2;201;46;169;41;77;19;3;1;6;17;738
;59502;Rieux-en-Cambrésis;123;5;0;207;39;143;72;70;25;1;0;6;22;713
;59503;Robersart;19;0;0;41;4;18;9;13;3;0;0;3;6;117
;59504;Roeulx;301;8;0;507;93;438;133;271;70;3;0;27;36;1888
;59505;Rombies-et-Marchipont;87;2;1;171;21;72;37;49;17;0;0;7;14;477
;59506;Romeries;40;1;0;78;19;65;20;31;15;0;0;3;5;278
;59507;Ronchin;2230;66;19;2387;760;1689;748;734;176;36;2;56;151;9053
;59508;Roncq;2858;78;30;3252;704;1478;649;591;89;30;2;28;162;9951
;59509;Roost-Warendin;725;23;3;1024;209;635;288;387;87;8;0;23;66;3478
;59511;Rosult;264;7;5;472;65;212;90;99;21;1;0;10;37;1283
;59512;Roubaix;4369;245;71;7892;1796;8091;2491;5897;1544;85;45;370;532;33428
;59513;Roucourt;63;3;0;79;16;49;25;24;9;0;0;3;6;278
;59514;Rousies;566;25;1;627;150;511;190;241;55;3;0;21;49;2438
;59515;Rouvignies;100;0;3;178;15;79;30;41;11;0;0;0;7;465
;59516;Rubrouck;84;1;1;213;20;109;34;61;14;0;0;4;8;550
;59517;Les Rues-des-Vignes;105;3;0;153;17;86;26;51;10;0;1;7;5;465
;59518;Ruesnes;54;1;0;83;19;55;23;36;8;0;0;5;2;288
;59519;Rumegies;207;9;4;393;54;190;68;100;21;3;0;13;28;1090
;59520;Rumilly-en-Cambrésis;192;3;1;229;49;153;72;82;15;0;0;7;18;823
;59521;Sailly-lez-Cambrai;46;1;1;80;15;59;22;34;7;0;0;4;4;274
;59522;Sailly-lez-Lannoy;329;10;5;381;127;192;84;58;10;7;0;7;35;1245
;59523;Sainghin-en-Mélantois;853;17;288;824;139;269;140;110;12;27;3;8;50;2741
;59524;Sainghin-en-Weppes;741;24;6;1029;211;571;242;246;45;8;0;25;62;3210
;59525;Sains-du-Nord;238;18;1;386;68;285;133;176;61;1;2;25;39;1432
;59526;Saint-Amand-les-Eaux;1812;59;14;2566;570;1703;728;940;220;26;2;87;205;8932
;59527;Saint-André-lez-Lille;2025;36;13;3117;553;1060;567;414;73;20;2;26;101;8007
;59528;Saint-Aubert;156;3;0;242;45;172;65;107;24;0;0;12;21;846
;59529;Saint-Aubin;29;4;0;73;10;49;15;32;6;1;0;3;11;233
;59530;Saint-Aybert;45;3;0;71;14;54;10;27;2;0;0;3;8;236
;59531;Saint-Benin;30;3;0;55;11;45;16;23;12;0;0;7;7;209
;59532;Saint-Georges-sur-l'Aa;24;1;0;55;14;32;11;15;1;3;0;0;4;161
;59533;Saint-Hilaire-lez-Cambrai;165;4;0;252;50;168;88;97;28;0;0;12;42;906
;59534;Saint-Hilaire-sur-Helpe;67;6;0;136;26;108;39;62;18;2;1;12;18;495
;59535;Saint-Jans-Cappel;235;6;0;374;61;186;75;100;17;3;2;7;23;1088
;59536;Sainte-Marie-Cappel;84;6;1;203;31;120;37;54;10;1;0;7;13;567
;59537;Saint-Martin-sur-Écaillon;53;4;0;84;16;67;14;35;8;0;0;4;11;297
;59538;Saint-Momelin;40;1;0;77;6;39;18;29;9;1;0;4;8;232
;59539;Saint-Pierre-Brouck;73;1;0;223;30;126;25;72;18;4;1;7;21;601
;59541;Saint-Python;100;3;0;177;30;107;48;57;22;0;0;6;13;563
;59542;Saint-Remy-Chaussée;55;4;0;85;20;68;16;18;7;1;0;3;8;286
;59543;Saint-Remy-du-Nord;153;14;0;182;37;157;66;79;27;0;2;14;20;751
;59544;Saint-Saulve;1855;38;10;1786;445;1114;520;591;125;8;1;46;130;6669
;59545;Saint-Souplet;91;0;1;156;34;143;33;91;29;3;0;18;19;618
;59546;Saint-Sylvestre-Cappel;120;5;2;265;29;172;46;62;13;2;1;5;5;727
;59547;Saint-Vaast-en-Cambrésis;69;4;0;120;31;95;33;64;19;0;0;14;18;466
;59548;Saint-Waast;71;10;0;140;12;75;37;47;14;0;0;6;14;428
;59549;Salesches;45;3;1;48;8;35;13;26;10;0;0;4;9;202
;59550;Salomé;337;16;3;549;112;368;128;141;32;5;0;15;46;1753
;59551;Saméon;190;6;2;373;54;166;73;98;21;4;0;9;27;1023
;59552;Sancourt;23;0;0;27;9;25;9;19;2;0;0;3;2;120
;59553;Santes;963;22;2;1086;267;529;239;199;44;10;3;23;68;3455
;59554;Sars-et-Rosières;76;4;1;225;19;61;19;31;6;3;0;1;8;455
;59555;Sars-Poteries;120;8;0;193;31;172;50;95;37;1;0;5;19;732
;59556;Sassegnies;26;0;0;41;11;42;8;24;8;0;0;5;3;170
;59557;Saultain;322;9;1;472;95;250;92;139;32;7;1;13;31;1465
;59558;Saulzoir;206;5;2;313;58;197;76;120;26;0;0;18;30;1053
;59559;Sebourg;287;10;3;466;73;187;70;104;25;2;0;14;40;1281
;59560;Seclin;1948;36;25;2705;455;1172;464;482;93;45;0;24;94;7542
;59562;Sémeries;45;2;1;99;16;77;26;34;9;1;0;10;10;330
;59563;Semousies;24;3;1;46;10;37;9;11;3;0;0;1;3;149
;59564;La Sentinelle;286;10;2;364;91;309;123;220;43;5;1;12;37;1505
;59565;Sepmeries;73;1;0;153;18;75;24;39;3;1;0;5;13;404
;59566;Sequedin;957;18;7;940;189;399;174;140;40;9;0;16;44;2932
;59567;Séranvillers-Forenville;47;4;0;88;11;35;23;16;5;3;0;0;4;237
;59568;Sercus;31;2;0;105;16;51;14;32;5;1;0;3;2;263
;59569;Sin-le-Noble;1639;48;11;2011;471;1627;660;1000;226;23;1;76;140;7934
;59570;Socx;135;1;4;282;35;116;32;52;11;3;0;3;15;690
;59571;Solesmes;411;13;6;610;122;419;214;249;61;4;0;26;65;2198
;59572;Solre-le-Château;181;16;1;315;61;191;53;111;34;2;0;7;26;996
;59573;Solrinnes;9;3;0;20;3;19;4;11;1;0;0;5;1;75
;59574;Somain;1128;35;4;1505;357;1233;482;734;186;7;0;70;142;5882
;59575;Sommaing;70;3;1;93;19;55;20;23;4;1;0;0;6;296
;59576;Spycker;190;5;1;476;63;196;54;109;26;3;0;4;24;1150
;59577;Staple;49;1;1;133;17;84;28;40;16;0;0;3;12;384
;59578;Steenbecque;202;4;2;324;58;205;47;112;25;1;0;10;33;1023
;59579;Steene;152;8;1;387;38;174;40;68;22;2;0;10;22;925
;59580;Steenvoorde;410;14;1;902;103;527;129;243;55;6;1;27;56;2475
;59581;Steenwerck;456;13;5;724;137;413;133;189;57;3;1;20;41;2193
;59582;Strazeele;86;3;0;212;21;132;35;43;16;1;0;10;11;569
;59583;Taisnières-en-Thiérache;41;5;1;86;16;58;19;42;4;0;1;11;10;295
;59584;Taisnières-sur-Hon;141;10;0;203;24;85;36;64;18;2;1;12;18;614
;59585;Templemars;623;15;11;918;180;366;153;130;29;14;1;5;40;2485
;59586;Templeuve-en-Pévèle;1032;20;6;1134;305;597;281;241;55;16;2;22;90;3802
;59587;Terdeghem;43;1;0;125;15;85;20;34;6;3;0;4;10;347
;59588;Téteghem-Coudekerque-Village;1293;21;6;1772;298;808;322;373;98;12;2;38;106;5149
;59589;Thiant;324;5;0;469;88;316;132;164;34;4;0;23;42;1603
;59590;Thiennes;69;2;0;161;24;127;35;57;11;1;1;7;13;509
;59591;Thivencelle;57;2;0;110;26;97;29;70;27;0;0;11;7;435
;59592;Thumeries;570;12;4;809;139;435;159;192;38;8;0;21;46;2432
;59593;Thun-l'Évêque;97;2;2;147;17;72;22;52;15;0;0;9;6;443
;59594;Thun-Saint-Amand;84;7;1;197;31;149;42;77;28;0;0;6;22;644
;59595;Thun-Saint-Martin;68;2;0;122;17;66;14;21;8;1;0;3;7;330
;59596;Tilloy-lez-Marchiennes;80;2;1;121;11;52;21;22;5;2;0;4;12;332
;59597;Tilloy-lez-Cambrai;125;1;1;131;23;69;32;33;4;4;0;6;9;438
;59598;Toufflers;624;15;7;723;165;424;208;173;37;8;2;14;50;2451
;59599;Tourcoing;7993;403;64;10701;2911;9387;3527;5218;1155;60;15;311;703;42450
;59600;Tourmignies;126;2;1;171;38;94;29;34;3;3;1;1;17;520
;59601;Trélon;217;9;1;420;83;288;91;154;43;0;1;11;30;1348
;59602;Tressin;245;5;3;250;62;136;58;46;7;5;0;8;18;842
;59603;Trith-Saint-Léger;645;18;1;818;209;575;260;394;107;6;1;33;88;3155
;59604;Troisvilles;76;0;1;108;24;102;32;63;13;2;0;7;15;443
;59605;Uxem;211;2;0;359;53;175;40;53;17;0;1;9;17;938
;59606;Valenciennes;5721;116;36;6660;1530;3513;1644;2014;440;98;8;151;414;22345
;59607;Vendegies-au-Bois;37;1;1;103;9;59;21;35;16;0;0;10;5;298
;59608;Vendegies-sur-Écaillon;140;2;0;235;43;134;32;67;23;1;0;7;17;702
;59609;Vendeville;402;4;4;394;84;145;69;48;10;8;0;3;24;1196
;59610;Verchain-Maugré;121;5;1;217;31;124;30;58;21;2;0;14;21;646
;59611;Verlinghem;437;9;10;502;124;235;118;112;16;6;0;9;34;1612
;59612;Vertain;65;0;1;106;16;55;22;31;8;0;0;9;13;326
;59613;Vicq;151;5;0;227;40;187;59;97;28;0;0;7;16;818
;59614;Viesly;143;1;1;193;45;163;64;97;25;1;0;20;17;772
;59615;Vieux-Berquin;260;9;3;544;82;283;78;183;51;3;1;19;43;1560
;59616;Vieux-Condé;813;42;4;1293;270;1147;373;848;224;4;1;69;134;5222
;59617;Vieux-Mesnil;78;7;0;115;21;77;23;32;11;0;0;8;13;385
;59618;Vieux-Reng;94;11;0;161;23;103;32;50;22;0;1;4;26;528
;59619;Villereau;103;3;0;242;38;112;37;64;11;4;0;11;8;634
;59620;Villers-au-Tertre;101;7;0;114;34;88;29;42;8;1;0;3;9;437
;59622;Villers-en-Cauchies;137;2;0;218;33;138;69;64;17;0;1;13;23;716
;59623;Villers-Guislain;71;0;0;109;19;81;25;45;21;0;0;11;16;399
;59624;Villers-Outréaux;175;4;1;293;56;218;106;140;53;1;0;36;59;1143
;59625;Villers-Plouich;57;1;0;62;13;55;18;26;9;0;0;2;6;250
;59626;Villers-Pol;195;4;2;248;33;144;47;72;14;2;0;10;28;798
;59627;Villers-Sire-Nicole;99;18;0;182;25;137;44;58;11;1;0;8;17;600
;59628;Volckerinckhove;50;1;0;127;17;71;9;32;9;2;0;2;14;336
;59629;Vred;153;13;2;267;60;201;61;75;24;0;0;10;22;887
;59630;Wahagnies;320;11;3;468;98;302;125;127;32;2;0;17;25;1530
;59631;Walincourt-Selvigny;211;0;1;315;69;234;84;129;40;2;0;30;31;1147
;59632;Wallers;579;16;4;770;163;627;252;451;106;10;1;38;78;3095
;59633;Wallers-en-Fagne;25;2;0;56;6;33;9;23;10;0;0;2;5;171
;59634;Wallon-Cappel;98;4;1;213;24;108;38;50;8;3;1;7;19;575
;59635;Wambaix;48;0;0;61;20;42;16;25;3;0;0;2;2;220
;59636;Wambrechies;1940;43;16;2157;480;923;450;333;59;29;4;31;115;6580
;59637;Wandignies-Hamage;146;8;1;274;46;159;53;78;28;2;0;9;23;829
;59638;Wannehain;179;12;0;294;46;147;38;43;6;1;0;0;12;778
;59639;Wargnies-le-Grand;144;9;3;211;42;123;49;54;12;1;0;6;32;688
;59640;Wargnies-le-Petit;75;5;0;188;20;84;25;49;11;1;0;2;14;474
;59641;Warhem;267;5;1;485;78;250;80;132;38;1;0;20;41;1398
;59642;Warlaing;54;2;1;124;25;67;32;35;9;1;0;5;13;369
;59643;Warneton;25;2;1;58;10;26;9;6;6;2;3;3;3;154
;59645;Wasnes-au-Bac;78;1;0;89;18;66;32;49;5;0;0;3;6;348
;59646;Wasquehal;3479;73;44;4399;958;1663;832;687;125;54;1;59;214;12588
;59647;Watten;198;5;0;378;64;280;95;151;44;3;0;24;29;1271
;59648;Wattignies;1901;46;6;1728;560;1463;574;664;139;31;4;52;122;7291
;59649;Wattignies-la-Victoire;31;7;0;48;6;36;16;20;4;0;0;5;12;186
;59650;Wattrelos;3929;181;26;5279;1333;4650;1718;2311;493;15;6;140;352;20431
;59651;Wavrechain-sous-Denain;117;3;0;156;44;194;54;131;30;3;0;10;17;760
;59652;Wavrechain-sous-Faulx;41;5;0;57;14;56;24;26;4;0;0;5;5;238
;59653;Wavrin;1167;27;13;1456;325;825;306;326;77;11;2;33;95;4664
;59654;Waziers;496;15;1;699;181;737;268;588;136;6;2;49;92;3270
;59655;Wemaers-Cappel;10;1;0;65;6;31;8;17;6;1;0;2;4;151
;59656;Wervicq-Sud;693;23;12;902;204;596;243;270;52;7;2;22;76;3101
;59657;West-Cappel;59;1;0;154;18;80;27;43;9;4;0;2;10;406
;59658;Wicres;66;1;1;109;16;60;10;24;3;2;0;0;6;298
;59659;Wignehies;186;20;1;355;87;294;131;197;62;2;0;36;47;1418
;59660;Willems;384;18;4;599;139;289;146;124;32;9;1;10;42;1797
;59661;Willies;6;2;0;18;6;17;6;12;4;0;0;1;7;79
;59662;Winnezeele;104;7;0;310;31;172;36;75;26;1;0;8;16;785
;59663;Wormhout;693;10;0;1407;159;668;190;337;64;8;2;34;88;3662
;59664;Wulverdinghe;22;1;0;73;4;42;11;21;4;1;0;1;4;186
;59665;Wylder;14;2;0;60;3;46;12;17;8;1;0;1;10;175
;59666;Zegerscappel;129;3;1;358;42;176;47;91;24;2;0;14;23;910
;59667;Zermezeele;11;0;0;51;3;28;10;11;2;1;0;3;4;124
;59668;Zuydcoote;211;8;2;298;61;182;55;80;15;3;0;13;30;958
;59669;Zuytpeene;50;1;0;135;12;61;15;35;9;0;0;2;14;335
;59670;Don;193;10;1;270;41;144;62;44;10;2;0;5;22;805
;ND;ND;384;6;3;450;58;218;64;99;23;7;1;4;11;1329
;Total département;;301683;9508;2656;404363;86878;253896;100894;135091;32857;4073;414;12226;29714;1374254
Oise;60001;Abancourt;39;1;0;107;14;58;19;49;16;0;0;11;16;330
;60002;Abbecourt;95;7;0;194;29;113;34;53;11;2;0;5;16;558
;60003;Abbeville-Saint-Lucien;64;0;0;133;11;64;20;28;11;1;0;4;9;345
;60004;Achy;40;0;0;84;16;51;19;23;6;0;0;4;6;250
;60005;Acy-en-Multien;96;0;1;136;23;102;33;68;17;0;0;0;13;490
;60006;Les Ageux;143;1;1;199;53;124;66;69;19;3;0;7;27;712
;60007;Agnetz;437;8;1;756;124;377;137;165;43;5;0;30;43;2127
;60008;Airion;70;0;0;108;15;64;19;22;9;1;0;0;3;312
;60009;Allonne;226;6;1;388;72;178;69;83;19;3;2;16;34;1096
;60010;Amblainville;200;1;4;378;70;211;94;122;14;1;0;9;30;1134
;60011;Amy;29;0;0;81;8;57;23;28;7;6;0;3;10;252
;60012;Andeville;315;11;4;620;105;436;177;224;50;4;0;19;44;2008
;60013;Angicourt;218;4;2;282;48;177;70;104;23;3;0;18;25;973
;60014;Angivillers;22;0;0;33;3;27;3;16;6;0;0;4;4;119
;60015;Angy;151;2;0;228;47;136;59;87;14;0;0;11;19;754
;60016;Ansacq;33;1;0;61;7;44;11;21;5;1;0;7;3;195
;60017;Ansauvillers;69;0;0;237;28;151;39;80;19;0;0;13;15;651
;60019;Antheuil-Portes;49;1;0;90;16;56;33;24;8;1;0;2;1;281
;60020;Antilly;18;1;0;46;9;34;11;21;2;0;1;3;7;153
;60021;Appilly;39;6;0;81;21;75;29;51;17;0;0;5;6;329
;60022;Apremont;154;1;2;125;34;63;45;26;6;3;1;2;13;476
;60023;Armancourt;88;0;0;107;21;86;24;27;3;2;0;1;10;370
;60024;Arsy;84;0;0;192;29;111;47;48;12;2;0;5;18;550
;60025;Attichy;210;3;0;350;67;215;74;88;15;0;0;12;28;1063
;60026;Auchy-la-Montagne;45;1;0;137;14;52;27;46;15;0;0;8;5;350
;60027;Auger-Saint-Vincent;51;1;0;140;10;70;22;25;7;0;0;3;9;339
;60028;Aumont-en-Halatte;106;0;0;108;27;48;34;16;11;2;2;2;29;386
;60029;Auneuil;301;10;1;588;73;321;121;174;47;5;0;30;36;1706
;60030;Auteuil;67;0;1;121;19;69;14;25;14;3;0;5;8;347
;60031;Autheuil-en-Valois;14;1;0;82;6;35;12;22;11;1;0;8;8;200
;60032;Autrêches;61;2;0;158;19;83;26;52;12;1;0;10;16;440
;60033;Avilly-Saint-Léonard;167;0;3;176;54;84;56;31;7;5;0;4;26;613
;60034;Avrechy;133;4;0;236;42;146;54;86;33;4;1;13;12;763
;60035;Avricourt;25;1;0;38;4;28;9;15;10;1;0;7;10;147
;60036;Avrigny;10313;1;258;7745;12;60;16;19;12;199;0;1;5;18641
;60037;Baboeuf;30;0;0;100;16;66;19;40;9;0;0;11;7;300
;60039;Bacouël;26;1;0;79;10;60;22;39;7;0;0;6;12;262
;60040;Bailleul-le-Soc;58;0;0;144;13;97;23;56;15;1;0;6;13;426
;60041;Bailleul-sur-Thérain;234;2;0;480;73;283;89;130;30;2;1;12;29;1365
;60042;Bailleval;189;0;0;291;74;214;72;90;34;6;0;12;30;1012
;60043;Bailly;63;1;0;131;17;67;32;43;13;0;0;8;8;383
;60044;Balagny-sur-Thérain;175;3;1;300;52;244;63;113;25;2;0;16;21;1014
;60045;Barbery;84;1;7;135;19;62;20;26;5;1;0;2;7;369
;60046;Bargny;28;1;0;53;9;50;13;34;14;0;0;2;8;214
;60047;Baron;96;1;0;172;21;105;38;35;16;3;0;3;24;513
;60048;Baugy;43;0;0;56;8;31;14;22;2;0;0;2;2;181
;60049;Bazancourt;11;1;0;25;6;12;6;13;3;0;0;1;3;81
;60050;Bazicourt;53;0;1;61;10;45;19;18;5;1;0;5;7;225
;60051;Beaudéduit;8;0;0;28;4;22;15;16;12;0;0;8;6;120
;60052;Beaugies-sous-Bois;11;0;0;20;4;16;8;5;1;0;0;1;1;67
;60053;Beaulieu-les-Fontaines;38;2;0;95;6;76;20;42;15;0;0;14;14;320
;60054;Les Hauts-Talican;92;2;0;222;29;116;42;65;8;5;1;13;12;606
;60055;Beaurains-lès-Noyon;42;1;0;65;8;46;19;24;6;0;0;5;13;229
;60056;Beaurepaire;7;0;0;12;1;2;2;7;1;0;0;1;0;33
;60057;Beauvais;53434;140;410;23145;1725;5013;2405;2842;621;105;20;254;592;90706
;60058;Beauvoir;18;0;1;50;13;33;9;25;5;0;0;5;12;172
;60059;Béhéricourt;21;0;0;44;7;22;13;17;3;0;0;1;3;131
;60060;Belle-Église;88;4;2;88;31;68;37;41;14;1;0;6;22;403
;60061;Belloy;10;0;0;20;5;10;4;4;1;0;0;0;2;56
;60062;Berlancourt;9;1;0;58;13;38;14;30;2;0;0;5;9;179
;60063;Berneuil-en-Bray;118;1;0;170;43;106;36;46;14;0;0;4;12;551
;60064;Berneuil-sur-Aisne;103;1;1;209;31;126;51;65;21;1;0;17;19;645
;60065;Berthecourt;143;3;0;321;52;214;66;96;38;0;0;13;20;965
;60066;Béthancourt-en-Valois;29;1;0;46;6;27;8;13;4;0;1;6;7;149
;60067;Béthisy-Saint-Martin;119;4;0;187;38;118;53;71;21;0;0;7;22;640
;60068;Béthisy-Saint-Pierre;340;7;3;564;113;353;151;144;42;5;0;21;47;1791
;60069;Betz;118;5;2;253;46;147;43;92;8;4;0;5;21;744
;60070;Bienville;58;0;0;84;24;53;25;28;6;0;0;1;6;286
;60071;Biermont;13;0;0;36;3;27;6;8;4;1;0;1;4;104
;60072;Bitry;33;0;0;60;11;34;15;28;6;1;0;1;8;197
;60073;Blacourt;53;2;0;124;18;70;17;38;11;1;0;4;7;344
;60074;Blaincourt-lès-Précy;170;3;2;278;47;123;63;68;23;1;0;6;29;812
;60075;Blancfossé;10;0;0;28;5;22;7;11;3;0;0;5;4;96
;60076;Blargies;30;0;0;108;6;57;25;31;15;0;0;12;15;300
;60077;Blicourt;23;0;1;68;11;54;16;27;9;1;0;0;8;217
;60078;Blincourt;14;0;0;19;4;11;6;7;1;1;0;1;4;68
;60079;Boissy-Fresnoy;92;5;0;207;21;143;37;70;23;1;0;16;13;628
;60081;Bonlier;53;1;0;87;14;59;28;29;7;0;0;2;4;286
;60082;Bonneuil-les-Eaux;53;0;0;144;18;128;38;70;30;1;0;15;18;517
;60083;Bonneuil-en-Valois;97;2;0;192;42;141;47;90;22;1;0;12;25;672
;60084;Bonnières;19;0;0;40;6;20;3;9;6;0;0;2;5;111
;60085;Bonvillers;30;0;0;36;10;29;16;14;7;1;0;4;8;155
;60086;Boran-sur-Oise;309;6;2;406;93;243;119;122;35;1;0;16;41;1393
;60087;Borest;47;0;0;73;16;33;15;14;6;1;0;4;5;215
;60088;Bornel;531;19;4;942;170;539;237;271;64;12;2;36;87;2915
;60089;Boubiers;51;1;0;79;19;45;26;21;4;0;0;6;6;258
;60090;Bouconvillers;45;3;1;65;13;47;28;32;6;0;0;2;14;256
;60091;Bouillancy;48;1;1;94;11;51;23;28;10;0;0;0;10;277
;60092;Boullarre;15;0;0;41;5;32;9;21;4;0;0;1;8;136
;60093;Boulogne-la-Grasse;47;1;0;82;12;62;24;39;11;0;0;6;8;291
;60094;Boursonne;31;1;0;67;9;35;14;19;5;3;0;3;11;199
;60095;Boury-en-Vexin;31;0;0;88;16;33;16;25;8;1;0;5;3;227
;60097;Boutencourt;34;1;0;42;7;34;13;20;7;0;0;2;2;162
;60098;Bouvresse;12;0;0;40;3;18;6;11;1;0;0;2;4;98
;60099;Braisnes-sur-Aronde;39;0;0;37;8;22;12;13;8;2;0;0;2;143
;60100;Brasseuse;11;0;0;23;3;6;1;4;0;0;0;1;1;51
;60101;Brégy;61;0;1;123;13;84;35;37;16;0;1;4;8;384
;60102;Brenouille;267;4;1;418;74;272;99;115;34;3;0;10;17;1314
;60103;Bresles;377;5;2;988;104;467;167;242;67;4;0;27;60;2510
;60104;Breteuil;272;5;1;625;125;422;195;296;71;1;2;29;70;2115
;60105;Brétigny;32;1;0;65;10;60;24;35;17;1;0;7;10;263
;60106;Breuil-le-Sec;331;4;2;525;91;301;120;160;29;6;0;16;30;1615
;60107;Breuil-le-Vert;458;11;5;646;147;337;151;202;34;5;1;20;50;2068
;60108;Briot;27;0;0;37;6;42;17;24;8;0;0;4;12;178
;60109;Brombos;11;2;0;52;6;28;8;16;5;0;0;5;4;138
;60110;Broquiers;10;0;0;40;4;28;6;18;12;0;0;8;6;132
;60111;Broyes;8;0;0;19;4;24;7;15;2;0;0;4;1;84
;60112;Brunvillers-la-Motte;21;0;0;67;7;53;14;22;7;0;0;3;2;196
;60113;Bucamps;17;0;1;38;3;16;6;14;1;0;0;1;7;104
;60114;Buicourt;10;1;0;32;7;19;7;9;2;0;0;3;3;94
;60115;Bulles;77;0;0;168;22;103;38;60;10;1;0;6;12;496
;60116;Bury;317;8;1;560;103;410;165;212;56;5;0;27;50;1915
;60117;Bussy;13;0;0;74;9;47;10;26;11;0;0;9;6;207
;60118;Caisnes;28;0;1;114;15;58;29;36;11;0;0;3;8;303
;60119;Cambronne-lès-Ribécourt;188;5;0;337;61;235;104;123;48;3;0;17;30;1151
;60120;Cambronne-lès-Clermont;141;2;0;255;37;146;52;61;14;5;2;5;20;742
;60121;Campagne;10;0;0;29;4;30;5;11;3;0;0;2;2;96
;60122;Campeaux;29;1;0;99;10;45;20;41;14;0;0;9;8;277
;60123;Campremy;33;1;0;109;10;58;12;36;14;0;0;1;2;278
;60124;Candor;23;0;1;70;7;32;12;22;6;2;0;9;14;197
;60125;Canly;89;2;1;137;29;85;43;49;12;0;0;5;17;470
;60126;Cannectancourt;38;0;0;115;13;65;22;39;15;0;1;10;15;332
;60127;Canny-sur-Matz;31;0;0;85;5;51;20;30;5;1;0;5;6;240
;60128;Canny-sur-Thérain;15;2;0;31;0;29;9;21;14;0;0;6;6;133
;60129;Carlepont;140;4;0;312;35;208;66;93;24;1;0;20;35;938
;60130;Catenoy;138;1;0;226;38;121;47;76;14;1;1;13;19;696
;60131;Catheux;6;0;0;19;2;13;6;10;6;0;0;3;3;68
